SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	ClientSend	SkillCostType	CostValue	TimePerCast	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetObj	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc	IsMagic	Skillrank
¢m phong thùc cèt	C«ng kİch néi c«ng	118	402	0	\spr\Ui\skill\Òõ·çÊ´¹Ç.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\Ììî¸µØÉ·ÊÖm.wav	\sound\skill\Ììî¸µØÉ·ÊÖf.wav	0	0	0	0	420	0	0	0	3	6	163	-1	1	1	11	1		0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	119	80	20	-2	1	70	0	0		0					0	0	\script\skill\wudu.lua	poisondamage_v	yinfeng_shigu	skill_attackradius	yinfeng_shigu	skill_cost_v	yinfeng_shigu	skill_eventskilllevel	yinfeng_shigu		yinfeng_shigu	skill_vanishedevent	yinfeng_shigu	skill_showevent	yinfeng_shigu	addskillexp1	yinfeng_shigu	skill_skillexp_v	yinfeng_shigu	seriesdamage_p	yinfeng_shigu		yinfeng_shigu		yinfeng_shigu		yinfeng_shigu		yinfeng_shigu		yinfeng_shigu		yinfeng_shigu		yinfeng_shigu		yinfeng_shigu		yinfeng_shigu		yinfeng_shigu	\script\skill\skilllvlup\Òõ·çÊ´¹Ç.lua	"Ngò ®éc ch­ëng ph¸p trung ®İch chung cùc chiªu thøc, ®èi ®èi thñ t¹o thµnh liªn tôc ®¶ kİch."	1	0
Thiªn cuång ®éc thñ	C«ng kİch néi c«ng	119		0	\spr\Ui\skill\Òõ·çÊ´¹Ç.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\Ììî¸µØÉ·ÊÖm.wav	\sound\skill\Ììî¸µØÉ·ÊÖf.wav	0	0	0	0	420	0	5	4	3	0	164	-1	1	1	11	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	20	-2	1	0	0	32		0					0	0	\script\skill\wudu.lua	poisondamage_v	tiangang_dushou	seriesdamage_p	tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		"Ngò ®éc cao cÊp vò c«ng, ®èi phã nhÊt ®Şnh ph¹m vi néi ®İch ®Şch nh©n, tŞnh ®¸i h÷u ngËn c­êng ®İch ®éc th­¬ng h¹i."	1	60
HuyÒn ©m tr¶m	C«ng kİch ngo¹i c«ng	120	203	1	\spr\Ui\skill\ĞşÒõÕ¶.spr		\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	300	0	2	6	3	12	121	1	2	0	10	1		0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	122	0	0	80	20	1	0	10	0	0		0					0	0	\script\skill\wudu.lua	physicsenhance_p	xuanyin_zhan	poisondamage_v	xuanyin_zhan	missle_speed_v	xuanyin_zhan	skill_attackradius	xuanyin_zhan	skill_cost_v	xuanyin_zhan	addskillexp1	xuanyin_zhan	skill_skillexp_v	xuanyin_zhan	seriesdamage_p	xuanyin_zhan	skill_collideevent	xuanyin_zhan	skill_showevent	xuanyin_zhan	skill_eventskilllevel	xuanyin_zhan		xuanyin_zhan		xuanyin_zhan		xuanyin_zhan		xuanyin_zhan		xuanyin_zhan		xuanyin_zhan		xuanyin_zhan		xuanyin_zhan		xuanyin_zhan	\script\skill\skilllvlup\ĞşÒõÕ¶.lua	"Ngò ®éc ®ao ph¸p trung ®İch chung cùc chiªu thøc, t¹i ®ao phong th­îng ®å m¹t kŞch ®éc, huy ®ao th×, dông ®éc dŞch tiªn x¹ ®Şch nh©n."	0	0
HuyÒn ©m tr¶m	C«ng kİch ngo¹i c«ng	121	203	0	\spr\Ui\skill\ĞşÒõÕ¶.spr		\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	300	0	2	6	3	1	165	-1	1	1	10	1		5	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	122	0	0	80	20	1	0	10	0	0		0					0	0	\script\skill\wudu.lua	physicsenhance_p	zhuha_qingming	poisondamage_v	zhuha_qingming	addskilldamage1	zhuha_qingming	missle_speed_v	zhuha_qingming	skill_attackradius	zhuha_qingming	skill_cost_v	zhuha_qingming	seriesdamage_p	zhuha_qingming		zhuha_qingming		zhuha_qingming		zhuha_qingming		zhuha_qingming		zhuha_qingming		zhuha_qingming		zhuha_qingming		zhuha_qingming		zhuha_qingming		zhuha_qingming		zhuha_qingming		zhuha_qingming		zhuha_qingming		"Ngò ®éc ®ao ph¸p trung ®İch chung cùc chiªu thøc, t¹i ®ao phong th­îng ®å m¹t kŞch ®éc, huy ®ao th×, dông ®éc dŞch tiªn x¹ ®Şch nh©n."	0	61
Tinh kh«ng ph¸	C«ng kİch ngo¹i c«ng	122		0	\spr\Ui\skill\Òõ·çÊ´¹Ç.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\Ììî¸µØÉ·ÊÖm.wav	\sound\skill\Ììî¸µØÉ·ÊÖf.wav	0	0	0	0	420	0	5	4	3	0	199	-1	1	1	10	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	20	-2	1	0	0	32		0					0	0	\script\skill\wudu.lua	poisondamage_v	xingkong_po	seriesdamage_p	tiangang_dushou	xingkong_po	tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		tiangang_dushou		"Ngò ®éc cao cÊp vò c«ng, ®èi phã nhÊt ®Şnh ph¹m vi néi ®İch ®Şch nh©n, tŞnh ®¸i h÷u ngËn c­êng ®İch ®éc th­¬ng h¹i."	0	0
§o¹n c©n hñ cèt	Bïa chó cao cÊp	123	403	0	\spr\Ui\skill\¶Ï½î¸¯¹Ç.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr			12	0	2	0	440	0	0	0	4	6	20	-1	1	1	11	0		0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	20	-2	0	0	0	0		0					0	0	\script\skill\wudu.lua	allres_p	duanjin_fugu	skill_cost_v	duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu	\script\skill\skilllvlup\¶Ï½î¸¯¹Ç.lua	"Ngò ®éc tèi c­êng bİ m«n ®éc d­îc, huy s¸i chi hËu sö ®èi thñ tang thÊt së h÷u phßng ngù n¨ng lùc."	0	0
V« h×nh cæ ®¹n		124		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wd_22.spr				6	0	2	0	180	0	0	0	3	7	94	-1	1	1	14	0		0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	\script\skill\wudu\wuxing-gu.lua	poisondamage_v	wuxing_gu	skill_eventskilllevel	wuxing_gu		wuxing_gu		wuxing_gu		wuxing_gu		wuxing_gu		wuxing_gu		wuxing_gu		wuxing_gu		wuxing_gu		wuxing_gu		wuxing_gu		wuxing_gu		wuxing_gu		wuxing_gu		wuxing_gu		wuxing_gu		wuxing_gu		wuxing_gu		wuxing_gu			0	0
NhÊt diÖp tri thu	C«ng kİch ngo¹i c«ng	125	501	1	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_21.spr	0		\sound\skill\sound_k008.wav	0	0	0	0	240	15	0	5	2	8	126	-1	1	1	10	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	0	1	0	0	2	0	0	0				0	0	\script\skill\emei.lua	physicsenhance_p	yiye_zhiqiu	colddamage_v	yiye_zhiqiu	deadlystrike_p	yiye_zhiqiu	addskilldamage1	yiye_zhiqiu	missle_speed_v	yiye_zhiqiu	skill_attackradius	yiye_zhiqiu	skill_cost_v	yiye_zhiqiu	seriesdamage_p	yiye_zhiqiu	addskilldamage2	yiye_zhiqiu		yiye_zhiqiu		yiye_zhiqiu		yiye_zhiqiu		yiye_zhiqiu		yiye_zhiqiu		yiye_zhiqiu		yiye_zhiqiu		yiye_zhiqiu		yiye_zhiqiu		yiye_zhiqiu		yiye_zhiqiu		"Nga mi s¬ cÊp vò c«ng, ®èi ®an c¸ ®Şch nh©n t¹o thµnh gi¸c c­êng ®İch b¨ng c«ng th­¬ng h¹i."	0	0
NhÊt diÖp tri thu	C«ng kİch ngo¹i c«ng	126	501	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_21.spr	0		\sound\skill\sound_k008.wav	0	0	0	0	240	15	0	5	2	1	2	-1	1	1	10	0		5	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	0	1	0	0	2	0	0	0				0	0	\script\skill\emei.lua	physicsenhance_p	yiye_zhiqiu	colddamage_v	yiye_zhiqiu	deadlystrike_p	yiye_zhiqiu	addskilldamage1	yiye_zhiqiu	missle_speed_v	yiye_zhiqiu	skill_attackradius	yiye_zhiqiu	skill_cost_v	yiye_zhiqiu	seriesdamage_p	yiye_zhiqiu	addskilldamage2	yiye_zhiqiu		yiye_zhiqiu		yiye_zhiqiu		yiye_zhiqiu		yiye_zhiqiu		yiye_zhiqiu		yiye_zhiqiu		yiye_zhiqiu		yiye_zhiqiu		yiye_zhiqiu		yiye_zhiqiu		yiye_zhiqiu		"Nga mi s¬ cÊp vò c«ng, ®èi ®an c¸ ®Şch nh©n t¹o thµnh gi¸c c­êng ®İch b¨ng c«ng th­¬ng h¹i."	0	0
Phiªu tuyÕt xuyªn v©n	C«ng kİch néi c«ng	127	502	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_01.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr		\sound\skill\sound_k006.wav	0	0	0	0	240	15	0	0	2	1	68	-1	1	1	11	0		0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0	¼ä¸é	5	0				0	0	\script\skill\emei.lua	seriesdamage_p	piaoyun_chuanxue	colddamage_v	piaoyun_chuanxue	addskilldamage2	piaoyun_chuanxue	missle_speed_v	piaoyun_chuanxue	skill_attackradius	piaoyun_chuanxue	skill_cost_v	piaoyun_chuanxue	addskilldamage1	piaoyun_chuanxue		piaoyun_chuanxue		piaoyun_chuanxue		piaoyun_chuanxue		piaoyun_chuanxue		piaoyun_chuanxue		piaoyun_chuanxue		piaoyun_chuanxue		piaoyun_chuanxue		piaoyun_chuanxue		piaoyun_chuanxue		piaoyun_chuanxue		piaoyun_chuanxue		piaoyun_chuanxue		"Nga mi nhËp m«n vò c«ng, c«ng kİch ®an c¸ ®Şch nh©n tŞnh t¹o thµnh b¨ng hÖ th­¬ng h¹i."	1	0
Nga mi kiÕm ph¸p	Kü n¨ng hç trî bŞ ®éng	128	504	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_jf.spr				0	0	3	0	0	0	0	0	2	7	0	-1	0	0	14	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	0	0	0	0	0		0					0	0	\script\skill\emei.lua	addphysicsdamage_p	emei_jianfa	deadlystrikeenhance_p	emei_jianfa		emei_jianfa		emei_jianfa		emei_jianfa		emei_jianfa		emei_jianfa		emei_jianfa		emei_jianfa		emei_jianfa		emei_jianfa		emei_jianfa		emei_jianfa		emei_jianfa		emei_jianfa		emei_jianfa		emei_jianfa		emei_jianfa		emei_jianfa		emei_jianfa		§Ò cao sö dông kiÕm lo¹i vò khİ ®İch n¨ng lùc.	0	0
Nga mi ch­ëng ph¸p	Kü n¨ng hç trî bŞ ®éng	129	505	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_aq.spr				0	0	3	0	0	0	0	0	2	7	0	-1	0	0	14	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	\script\skill\emei.lua	addcoldmagic_v	emei_zhangfa		emei_zhangfa		emei_zhangfa		emei_zhangfa		emei_zhangfa		emei_zhangfa		emei_zhangfa		emei_zhangfa		emei_zhangfa		emei_zhangfa		emei_zhangfa		emei_zhangfa		emei_zhangfa		emei_zhangfa		emei_zhangfa		emei_zhangfa		emei_zhangfa		emei_zhangfa		emei_zhangfa		emei_zhangfa		§Ò cao kh«ng thñ c«ng kİch ®İch n¨ng lùc.	0	0
Tõ hµng phæ ®é	Kü n¨ng hç trî chñ ®éng	130	503	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_43.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr		\sound\skill\´Èº½ÆÕ¶É.wav	0	0	2	0	400	15	0	0	2	6	5	-1	1	1	11	0		5	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	20	¼ä¸é	5	0				0	0	\script\skill\emei.lua	lifereplenish_v	cihang_pudu	skill_cost_v	cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		"Nga mi kú thuËt, kh¶ vi nhÊt ®Şnh ph¹m vi néi ®éi h÷u ®¹i l­îng håi phôc sinh mÖnh."	0	0
Th«i song väng nguyÖt	C«ng kİch ngo¹i c«ng	131	501	1	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_02.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	\sound\skill\sound_k009.wav	0	0	0	0	360	15	0	20	2	8	132	-1	1	1	10	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	0	1	0	0	1	0	0	0				0	0	\script\skill\emei.lua	physicsenhance_p	tuichuang_wangyue	colddamage_v	tuichuang_wangyue	deadlystrike_p	tuichuang_wangyue	addskilldamage1	tuichuang_wangyue	missle_speed_v	tuichuang_wangyue	skill_attackradius	tuichuang_wangyue	skill_cost_v	tuichuang_wangyue	seriesdamage_p	tuichuang_wangyue		tuichuang_wangyue		tuichuang_wangyue		tuichuang_wangyue		tuichuang_wangyue		tuichuang_wangyue		tuichuang_wangyue		tuichuang_wangyue		tuichuang_wangyue		tuichuang_wangyue		tuichuang_wangyue		tuichuang_wangyue		tuichuang_wangyue		"Nga mi kiÕm ph¸p ®İch tiÕn giai chiªu thøc, dông kiÕm khİ x¹ s¸t ®Şch nh©n."	0	0
Th«i song väng nguyÖt	C«ng kİch ngo¹i c«ng	132	501	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_02.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	\sound\skill\sound_k009.wav	0	0	0	0	360	15	0	20	2	1	191	-1	1	1	10	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	0	1	0	0	1	0	0	0				0	0	\script\skill\emei.lua	physicsenhance_p	tuichuang_wangyue	colddamage_v	tuichuang_wangyue	deadlystrike_p	tuichuang_wangyue	addskilldamage1	tuichuang_wangyue	missle_speed_v	tuichuang_wangyue	skill_attackradius	tuichuang_wangyue	skill_cost_v	tuichuang_wangyue	seriesdamage_p	tuichuang_wangyue		tuichuang_wangyue		tuichuang_wangyue		tuichuang_wangyue		tuichuang_wangyue		tuichuang_wangyue		tuichuang_wangyue		tuichuang_wangyue		tuichuang_wangyue		tuichuang_wangyue		tuichuang_wangyue		tuichuang_wangyue		tuichuang_wangyue		"Nga mi kiÕm ph¸p ®İch tiÕn giai chiªu thøc, dông kiÕm khİ x¹ s¸t ®Şch nh©n."	0	0
Tø t­îng ®ång quy	C«ng kİch néi c«ng	133	502	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_11.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	\sound\skill\sound_k007.wav	0	0	0	0	400	0	1	0	2	6	101	-1	1	1	11	1		5	0	0	0	0	0	0	1	0	0	0	0	0	1	153	0	0	0	0	0	0	0	30	20	-2	1	0	0	20	0	0	0				0	0	\script\skill\emei.lua		sixiang_tonggui	colddamage_v	sixiang_tonggui	addskilldamage1	sixiang_tonggui	skill_attackradius	sixiang_tonggui	skill_cost_v	sixiang_tonggui	seriesdamage_p	sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		"Nga mi tiÕn giai vò c«ng, ®èi phô cËn tiÓu ph¹m vi néi ®İch ®Şch nh©n t¹o thµnh b¨ng hÖ th­¬ng h¹i."	1	0
Méng ®iÖp	Kü n¨ng hç trî chñ ®éng	134	503	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_32.spr				40	1	2	0	180	0	0	0	2	7	135	-1	1	0	14	0		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\emei.lua	lifereplenish_v	mengdie	manareplenish_v	mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		"Nga mi ®éc m«n t©m ph¸p, n¨ng gia kho¸i ®éi h÷u ®İch sinh mÖnh d÷ néi lùc kh«i phôc tèc ®é."	0	0
Méng ®iÖp		135		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_32.spr		0	0	40	0	2	0	180	0	0	0	2	3	92	-1	1	1	14	0		0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	\script\skill\emei.lua	lifereplenish_v	mengdie	manareplenish_v	mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie			0	0
L­u thñy	Kü n¨ng hç trî chñ ®éng	136	503	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_22.spr				39	1	2	0	180	0	0	0	2	7	137	-1	1	0	14	0		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					1	0	\script\skill\emei.lua	fastwalkrun_p	liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		"Nga mi ®éc m«n t©m ph¸p, n¨ng gia kho¸i ®éi h÷u ®İch bµo bé tèc ®é."	0	0
L­u thñy		137		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_22.spr		0	0	39	0	2	0	180	0	0	0	2	3	92	-1	1	1	14	0		0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	\script\skill\emei.lua	fastwalkrun_p	liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui		liushui			0	0
PhËt t©m tõ h÷u	Kü n¨ng hç trî chñ ®éng	138	503	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_42.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr			41	1	2	0	180	0	0	0	2	7	139	-1	1	0	14	0		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\emei.lua	lifemax_p	foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		"Nga mi ®éc m«n t©m ph¸p, n¨ng t¨ng gia ®éi h÷u ®İch sinh mÖnh lùc th­îng h¹n."	0	0
PhËt t©m tõ h÷u		139		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_42.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	0	41	0	2	0	180	0	0	0	2	3	92	-1	1	1	14	0		0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	\script\skill\emei.lua	lifemax_p	foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou		foxin_ciyou			0	0
PhËt ph¸p v« biªn	Vâ c«ng trÊn ph¸i	140	9999	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_em_252_fofa-wubian.spr		0	0	0	0	3	0	0	0	0	0	2	7	0	-1	0	0	11	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	0	0	0	0		0					0	0	\script\skill\emei.lua	addcoldmagic_v	fofa_wubian	addcolddamage_v	fofa_wubian	attackspeed_v	fofa_wubian	castspeed_v	fofa_wubian	coldenhance_p	fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		"Nga mi cao cÊp néi c«ng chiªu thøc, sö dông chi hËu kh¶ dÜ duyªn tr­êng ®Şch nh©n ®İch ®éng t¸c tr× ho·n th× gian."	0	0
BÊt diÖt bÊt tuyÖt	C«ng kİch ngo¹i c«ng	141	203	1	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_31.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	\sound\skill\sound_k009.wav	0	0	0	0	360	15	0	20	2	8	142	-1	1	1	10	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	0	1	10	0	1	0	0	0				0	0	\script\skill\emei.lua	physicsenhance_p	bumie_bujue	colddamage_v	bumie_bujue	deadlystrike_p	bumie_bujue	addskilldamage1	bumie_bujue	missle_speed_v	bumie_bujue	skill_attackradius	bumie_bujue	skill_cost_v	bumie_bujue	seriesdamage_p	bumie_bujue		bumie_bujue		bumie_bujue		bumie_bujue		bumie_bujue		bumie_bujue		bumie_bujue		bumie_bujue		bumie_bujue		bumie_bujue		bumie_bujue		bumie_bujue		bumie_bujue		"Nga mi cao cÊp vò c«ng, ®èi ®an c¸ ®Şch nh©n h÷u song béi th­¬ng h¹i lùc ®İch kû suÊt tŞnh t¹o thµnh b¨ng hÖ th­¬ng h¹i."	0	0
BÊt diÖt bÊt tuyÖt	C«ng kİch ngo¹i c«ng	142	203	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_31.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	\sound\skill\sound_k009.wav	0	0	0	0	360	15	0	0	2	1	3	-1	1	1	10	0		5	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	0	1	10	0	1	0	0	0				0	0	\script\skill\emei.lua	physicsenhance_p	bumie_bujue	colddamage_v	bumie_bujue	deadlystrike_p	bumie_bujue	addskilldamage1	bumie_bujue	missle_speed_v	bumie_bujue	skill_attackradius	bumie_bujue	skill_cost_v	bumie_bujue	seriesdamage_p	bumie_bujue		bumie_bujue		bumie_bujue		bumie_bujue		bumie_bujue		bumie_bujue		bumie_bujue		bumie_bujue		bumie_bujue		bumie_bujue		bumie_bujue		bumie_bujue		bumie_bujue		"Nga mi cao cÊp vò c«ng, ®èi ®an c¸ ®Şch nh©n h÷u song béi th­¬ng h¹i lùc ®İch kû suÊt tŞnh t¹o thµnh b¨ng hÖ th­¬ng h¹i."	0	0
PhËt quang phæ chiÕu	C«ng kİch néi c«ng	143	502	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_41.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	\sound\skill\·ğ¹âÆÕÕÕ.wav	\sound\skill\sound_k010.wav	0	0	2	0	400	0	0	0	2	7	4	-1	1	1	11	0		5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	1	80	0	0	0	0	0				0	0	\script\skill\emei.lua	seriesdamage_p	foguang_puzhao	colddamage_v	foguang_puzhao	addskilldamage2	foguang_puzhao	skill_cost_v	foguang_puzhao		foguang_puzhao		foguang_puzhao		foguang_puzhao		foguang_puzhao		foguang_puzhao		foguang_puzhao		foguang_puzhao		foguang_puzhao		foguang_puzhao		foguang_puzhao		foguang_puzhao		foguang_puzhao		foguang_puzhao		foguang_puzhao		foguang_puzhao		foguang_puzhao		"Nga mi tuyÖt ®İnh vò c«ng, ®èi ®¹i ph¹m vi ®İch ®Şch nh©n t¹o thµnh th­¬ng h¹i."	1	0
